AE_1,AE_2,status_code
3.75295,2.4060688,1
3.9520326,2.8580098,1
4.1644883,3.2726297,3
3.5545723,2.146971,1
3.5050402,2.0338721,1
3.7086146,2.4487567,1
3.224715,1.5594311,3
3.7548213,2.5125957,1
4.2259946,3.358061,1
3.8497093,2.640576,4
3.9294875,2.8025658,4
3.1993732,1.3645111,1
4.3552732,3.4180534,3
3.3376126,1.6618453,2
3.4811616,1.9502612,1
3.978389,2.695521,1
3.7861462,2.3698642,1
3.37964,1.7838469,1
4.122671,3.187407,2
3.449334,1.8394436,1
4.324456,3.5810714,2
4.0189667,2.8681264,4
3.817514,2.4406433,4
3.5928767,2.1122372,1
4.0944166,3.125788,2
3.3996103,1.6728295,1
3.7052746,2.3773406,2
4.187816,3.2013223,1
3.5519807,2.1229544,1
3.8832302,2.6573293,1
4.064222,3.143691,1
4.380286,3.5422914,1
3.9484935,2.7253518,2
4.4221005,3.5735114,1
3.3208826,1.7124157,3
4.469301,3.7796276,4
3.3978722,1.859634,1
4.212491,3.2029243,1
3.6670787,2.2038279,1
3.6211314,2.1622317,4
3.9952228,2.8203638,1
3.8678246,2.5863416,1
4.0311427,2.9285896,1
3.7383165,2.5279648,1
3.9128318,2.692723,1
3.586145,2.1015067,3
3.3697646,1.7716612,1
3.9121249,2.640695,4
3.8901772,2.719368,1
3.432347,1.8199439,1
3.3613923,1.5631169,1
3.5601501,2.0504613,1
4.077657,3.1677008,4
2.9191408,0.9460616,1
4.06141,2.9344146,1
3.7969813,2.560747,2
4.104309,3.0766227,1
3.8882642,2.70646,1
4.439154,3.653273,1
3.3800626,1.8047245,1
3.7309768,2.458923,1
3.913097,2.5901783,1
3.653611,2.037367,1
3.7940757,2.5825162,1
3.6941874,2.3327093,1
3.3743854,1.8373446,2
3.4089286,1.7618562,1
4.4468255,3.6858358,2
3.6726098,2.2958825,1
4.1073236,3.124522,1
4.1415634,3.055311,3
3.0781806,1.208485,2
3.5929277,2.0771072,1
4.0838585,3.0910232,1
3.4263475,1.8667064,1
3.3178563,1.6128769,2
3.3692977,1.8554891,1
3.625388,2.189508,4
3.878279,2.5314312,1
3.330051,1.76916,1
3.5876906,2.1736846,2
3.3498807,1.6315325,1
3.3087232,1.6554822,1
3.7719467,2.548646,1
3.764405,2.4024549,1
3.6146529,2.1793306,1
4.123453,3.149038,1
4.0755305,2.938493,4
3.2544832,1.5329373,4
4.174067,3.1985686,1
3.8476472,2.5597787,1
3.548347,2.0340388,1
3.4292068,1.7549683,1
3.4960182,2.0242877,1
3.5919628,2.0793839,1
3.9141695,2.7294748,1
3.3629727,1.7495446,1
3.721052,2.4743416,1
3.2379367,1.4201182,1
4.2545967,3.3657732,1
4.2817497,3.266231,1
4.323966,3.3936455,1
3.970284,2.7542539,1
3.2018197,1.4311261,4
3.5176764,2.0888228,3
3.7093685,2.3551862,1
4.4387913,3.5217323,1
3.7853808,2.5938418,4
3.3663063,1.6361198,1
4.0293927,2.9515698,1
3.496117,1.973824,1
3.3155046,1.6112536,1
4.0251083,2.8906662,3
3.6149354,2.1133082,1
3.7954557,2.4722817,1
3.5239246,1.959414,1
3.9410183,2.7040298,2
3.4866467,1.8828251,1
4.083698,2.983376,4
3.246571,1.4465864,1
3.5310059,1.9336728,1
3.464079,1.795418,2
3.679014,2.1963737,2
3.093745,1.2256154,1
3.4109182,1.7500342,1
3.907016,2.7900984,1
3.6738756,2.3686821,4
4.013348,2.7680635,1
4.3578377,3.5771954,4
3.7294166,2.086877,3
3.0139377,1.1393949,1
3.4978213,1.9099351,1
4.4043317,3.4870563,3
3.091876,1.2471681,1
3.8593602,2.5226035,1
4.312967,3.4276981,1
4.570469,3.9488935,1
3.7623816,2.4370368,1
4.0148463,2.827568,2
4.1434264,3.2592943,1
4.3513546,3.574456,1
3.7561362,2.4784405,1
4.2032385,3.1721945,1
3.3398137,1.6075858,1
4.103587,3.0973766,2
4.0145116,2.9357593,1
3.158578,1.318502,4
4.090407,2.8378923,1
4.098144,3.0829818,4
4.24171,3.249814,4
3.770051,2.2442849,1
4.194417,3.159336,2
3.7886434,2.5086923,1
3.331783,1.6373936,4
3.6185646,1.9905419,1
3.8760562,2.586318,1
3.676048,2.1676834,1
3.4013715,1.8485073,2
3.7615135,2.4009335,1
4.2773767,3.3972208,1
3.043809,1.0980909,1
3.4169438,1.8508837,3
3.9116447,2.6354558,1
3.9857638,3.008159,1
3.9577913,2.670071,1
3.9036427,2.638816,1
4.1756215,3.0882666,1
4.1864886,3.136467,1
3.2973416,1.654041,1
3.1956038,1.3335228,1
3.9969697,2.8584754,1
3.334147,1.5045639,1
3.8168437,2.4931407,1
4.342531,3.3283703,4
3.9355955,2.7698054,1
3.29949,1.5601603,4
4.523417,3.7613907,3
4.219825,3.203805,1
3.212025,1.5661632,1
3.811034,2.5208294,1
3.4502504,2.0072267,1
3.4638615,1.9215875,2
4.0703363,2.9933138,2
4.117955,2.950009,1
4.1206746,3.0709567,1
4.236711,3.3274553,1
3.266709,1.4726288,1
4.093799,3.1064017,4
3.5708582,2.0013044,2
3.055281,1.1841313,1
3.2461543,1.5161707,1
3.7195227,2.4387558,3
3.973337,2.7892337,3
4.531415,3.7798488,1
3.801192,2.422419,4
4.024385,2.8103464,4
4.1674848,3.1828942,2
3.522304,1.9484735,1
3.3443704,1.6464045,2
3.8893037,2.6487448,1
3.3314805,1.57795,1
4.0337043,2.9246173,1
3.1268952,1.1929728,1
3.7877433,2.3466976,1
3.347938,1.5571336,1
4.122043,2.8742208,1
4.590409,3.7497332,3
3.3564715,1.6376487,1
3.4958055,1.956057,1
3.9582844,2.9030159,1
3.6036463,2.0988376,1
2.9366329,0.91078955,1
3.4182887,1.821103,1
3.2439983,1.3169827,1
4.3121824,3.3212688,1
3.4199774,1.8141373,1
3.2827325,1.6149389,1
4.2399197,3.3736699,1
3.2828789,1.4944315,2
3.6257865,2.1116366,2
3.530148,2.1065469,1
3.6365013,2.1287005,2
4.260345,3.277528,4
4.0695934,2.9375553,1
4.0158663,3.054302,1
3.3370361,1.4856449,1
3.9117973,2.6495543,2
4.0586314,2.9468725,2
3.883431,2.5225136,3
3.5923214,2.016359,2
4.2991357,3.3430872,4
3.7000644,2.1582885,4
3.2941961,1.4722633,1
4.189589,3.089205,2
3.5433764,1.9790775,1
4.2511997,3.2682195,1
3.7319243,2.2078648,1
4.222441,3.2128413,3
3.7384255,2.4581933,1
4.161379,3.0562158,1
3.2468224,1.3818607,1
4.4115057,3.4552853,1
4.1547494,3.0401773,1
4.026099,2.7922847,1
4.567677,3.9328628,1
3.5059366,1.9163917,1
3.8361533,2.5649064,1
3.4466414,1.8537815,2
3.4246843,1.6523348,1
3.936151,2.7139773,1
4.554709,3.7657366,1
3.2725043,1.5252397,1
3.0772905,1.1198784,1
3.5508559,1.9473343,4
4.069458,2.9872246,1
3.6392298,2.0286314,2
4.21018,3.2602515,1
3.7992122,2.4921942,2
3.4503875,1.7854391,4
3.832033,2.5999393,2
3.8745134,2.4955235,3
4.431699,3.4756136,2
3.7707372,2.3154395,1
3.4641788,1.764526,1
3.4140992,1.7259895,3
4.0954814,2.8181427,1
4.356989,3.4398198,1
3.084237,1.2520328,1
3.6234334,2.1548264,4
3.3329585,1.6204973,1
3.8612998,2.4900668,1
4.1810827,3.1252227,1
3.98941,2.7656157,4
3.516871,1.8945497,1
4.379257,3.4963384,1
3.863045,2.5518472,1
4.4450355,3.6594267,1
3.8426476,2.5243895,4
4.0679235,2.9024355,1
3.4613106,1.7337571,1
4.3852262,3.4518254,2
3.4005969,1.620576,1
4.6927786,4.0266986,1
3.6990168,2.2638094,4
3.3215692,1.5192422,1
3.5839243,1.9252472,3
4.1597247,3.068624,1
3.7045949,2.2386053,1
3.8098674,2.390117,1
3.609733,2.0453215,1
3.716666,2.435292,1
3.989894,2.6966662,1
4.4898925,3.5733423,3
3.9222782,2.5974805,1
4.195008,3.1458862,1
4.261107,3.1557639,3
3.050155,1.1237026,1
4.2919645,3.2760122,1
3.7804224,2.2430174,1
3.6684215,2.2411788,1
4.367573,3.4788315,1
3.6391606,2.1182814,1
3.8912516,2.4635735,3
4.246742,3.2960842,1
4.256604,3.2826815,3
4.4304914,3.57706,1
4.539227,3.8531575,1
3.3257213,1.4917916,1
3.4127855,1.6833514,1
4.3572407,3.4751844,1
4.3767223,3.2773867,1
4.287991,3.3455572,1
3.7222116,2.265441,1
4.0485325,2.872268,4
4.1633425,2.9609528,1
4.2265835,3.2705395,2
3.6214502,2.139803,1
3.8430896,2.4111702,1
3.9934313,2.7963428,3
3.7985601,2.3514152,3
3.4589138,1.757817,1
3.4898453,1.8242534,1
4.113672,3.04766,1
4.516297,3.7352998,4
3.517688,1.7734339,1
3.907014,2.5803564,1
4.1836534,3.105092,1
3.5641956,1.823193,1
3.3251522,1.8115796,2
3.7376833,2.3534184,1
3.5805087,1.8187468,1
3.995266,2.8007174,2
3.3978455,1.5711207,1
4.164095,3.1077697,4
3.8533688,2.4144917,1
3.430026,1.7153391,1
3.606367,1.9888387,1
4.3031955,3.224057,1
3.9176655,2.586707,1
3.5889509,2.1435866,1
3.9900823,2.7702875,1
4.573244,3.87044,3
4.3604827,3.3975115,1
2.964944,1.0177504,1
4.0779047,3.0375774,1
3.76648,2.2593052,1
3.4840012,1.863889,1
4.04847,2.87419,2
3.4831624,1.7943542,1
4.0043797,2.8311026,1
3.5019193,1.7780591,1
4.3313847,3.4097738,1
4.424023,3.6235352,1
3.8908706,2.6381233,1
3.7108445,2.3409207,1
3.75393,2.1712644,1
3.3929412,1.7375603,1
3.3161519,1.514474,3
4.0163164,2.7974997,1
3.4637883,1.8162625,1
3.9117432,2.5053272,4
4.1841564,3.135761,4
3.6549203,2.0268333,1
3.593504,2.0510066,1
4.175629,3.1529343,1
4.4878907,3.5614688,1
4.3406363,3.3751583,2
3.6598353,2.0856688,4
4.2029715,3.0947638,1
4.029141,2.8590019,1
4.4189816,3.4865553,1
4.1242795,2.9529614,1
3.8185046,2.3081348,1
4.133201,2.8711195,1
4.388814,3.4297616,2
4.0383215,2.68498,1
3.47466,1.7324493,1
4.4243374,3.4026804,1
3.8016782,2.402708,1
3.254408,1.3610492,1
3.7109263,2.2259362,1
3.1211739,1.253651,1
4.0887284,2.9706497,1
4.47327,3.5945508,1
3.8158092,2.4901237,1
3.9051602,2.57784,1
3.1858897,1.3255959,4
4.172322,3.0163317,1
3.4091177,1.6775125,1
3.1129632,1.293789,2
4.2707834,3.176072,1
4.0592523,2.7750292,2
4.1420536,2.9139183,1
3.5147054,1.7816464,1
3.921251,2.5437272,4
4.395032,3.4758453,1
3.8523498,2.492037,2
4.1416364,3.019231,1
3.7801108,2.3422947,4
3.7373033,2.281543,3
4.284545,3.1359885,3
3.934475,2.6643345,2
3.9374146,2.5760763,1
3.5634866,2.0151322,1
4.0900373,2.8914404,1
2.925289,0.9520956,1
3.476014,1.6900916,1
4.209863,3.086143,1
4.250106,3.2591789,1
3.990299,2.6342368,2
4.1837573,3.1690578,1
4.6742134,3.9793463,4
3.5986462,2.0456161,4
4.0640035,2.9573286,3
4.36459,3.338337,1
3.8096583,2.3734486,2
3.1992083,1.3568785,1
3.6361804,2.0572877,1
3.9232132,2.438678,1
4.5062647,3.7137053,2
4.0493474,2.8215973,1
4.315751,3.358527,2
4.142519,2.9635,1
3.792336,2.2683818,1
4.384526,3.5099201,1
4.198891,3.0861914,2
3.774144,2.277359,1
3.715337,2.223593,1
4.0545793,2.8689008,2
3.591501,2.0363579,1
4.1627564,3.0399497,1
3.9986475,2.6664007,3
3.258916,1.4105772,1
3.24953,1.4266458,1
3.7011673,2.2302868,3
3.702966,2.1633086,3
4.6111298,3.925662,2
3.374782,1.4731212,1
4.187788,3.0495412,1
4.1968913,2.9522324,1
3.9423795,2.6151347,1
3.773011,2.4207869,1
2.8950787,0.76104736,1
3.8277447,2.4129028,1
4.2482405,3.2102675,1
4.05922,2.733169,4
3.9363854,2.7005253,1
3.624944,2.0321743,1
4.4874115,3.5741725,3
3.833965,2.5055747,4
4.0175185,2.7901032,3
3.3226683,1.3979131,3
3.4652557,1.7891123,1
3.459615,1.8622377,3
3.833979,2.5519762,1
3.6303282,2.0533009,1
3.876437,2.4436345,1
3.1631002,1.1846173,2
3.7146819,2.22001,1
3.9723487,2.697384,1
3.3683808,1.7490962,1
3.313886,1.3583934,1
3.4196427,1.7227323,2
3.6336248,1.9837351,1
4.4564667,3.6501982,1
3.47664,1.657124,1
3.6726937,2.119194,1
4.2572794,3.274942,1
4.1755357,3.098147,2
3.7795792,2.2942781,1
3.1120129,1.0443845,1
3.6956134,2.320156,1
4.494995,3.636704,3
3.0858989,0.99597466,2
3.7676845,2.2897048,1
3.1013029,1.1598428,1
3.5384836,1.8297613,1
3.99846,2.5757248,1
3.3451433,1.4320983,1
3.9473293,2.6067839,1
3.549372,1.7073535,1
3.3607328,1.5516983,1
4.2118278,3.2420893,1
4.137686,2.8637393,1
4.3427544,3.2964516,3
3.742945,2.1169934,4
3.6990757,2.159699,4
4.232467,3.1299548,1
3.1221738,1.1178011,2
3.7329001,2.0839822,3
3.5877063,1.9700238,1
3.8042517,2.227002,3
3.6643996,2.141059,1
3.761007,2.321065,1
4.5678225,3.7723336,1
3.9127471,2.5673928,1
4.1272836,2.9340663,2
4.022043,2.7449486,1
4.2368093,3.1592462,1
3.5062256,1.7167374,1
4.464371,3.5919998,1
4.108764,2.8685873,2
4.622555,3.7164345,1
3.441332,1.6341407,1
4.162006,2.932263,1
4.2090926,3.0996506,1
3.0822268,1.139756,3
3.507308,1.7954991,3
3.5263596,1.7530768,3
3.235149,1.2371944,1
3.5918722,2.2305658,4
3.7801657,2.2560592,1
3.2926986,1.3027159,4
3.5329323,1.6281034,1
3.484232,1.6697421,3
4.346983,3.3211634,2
4.235084,3.104211,2
4.000094,2.653987,4
3.9013968,2.4039574,4
3.919997,2.4188876,1
3.5671387,1.9043105,4
3.6320727,2.0979698,1
4.1208625,2.996049,4
3.5045643,1.730828,1
3.813208,2.3007276,1
4.2724485,3.261161,1
4.197569,3.1268353,3
4.128236,2.8898046,1
3.5484986,1.7757466,1
3.4242382,1.6764854,1
3.3842711,1.4790524,1
4.359659,3.3247097,1
4.1607966,2.9879646,3
3.8750935,2.629501,1
4.362915,3.3837683,1
4.0543995,2.7321048,1
4.3016253,3.4363637,2
3.5018342,1.9175802,1
3.6999762,2.020818,2
3.8623157,2.3456056,2
3.4876423,1.8874596,3
3.7935867,2.278279,2
3.648278,1.9975084,1
4.3208985,3.2411325,1
4.5151367,3.6664991,1
4.2003655,3.0555544,1
3.7808118,2.2258704,3
4.2501,3.120495,3
3.2363925,1.1600429,1
3.2376683,1.1954247,3
3.7180865,2.209137,1
4.5267982,3.6426344,1
4.122473,2.866944,1
3.93833,2.6058536,3
3.9323144,2.5085027,1
3.755874,2.2316587,1
3.2554123,1.4184389,1
3.2505698,1.2070246,1
3.6583664,1.9550499,1
3.3195567,1.5001398,1
3.6883082,1.992521,1
3.7754462,2.3938212,1
4.6955457,3.8161795,1
3.5508237,1.8618326,2
3.6424806,1.9300818,4
3.5300434,1.7475102,4
3.3881376,1.6749036,1
3.671643,1.9739143,1
4.7160196,4.0202613,1
3.9195604,2.4191043,1
3.979324,2.6527233,1
3.3551536,1.5261197,4
3.8634398,2.3159406,1
3.4566202,1.6350578,3
4.1756997,2.7978518,1
3.970582,2.6310866,1
4.136151,2.928708,1
3.5505822,1.9428084,4
3.4818552,1.7549987,1
4.4460325,3.4373295,2
4.067038,2.8068013,1
3.7576032,2.1304548,1
3.73724,2.1159756,1
3.460175,1.7576178,1
4.14946,3.0060728,1
3.6090128,2.0032015,1
4.6173563,3.8314042,4
3.948089,2.5095203,1
3.343255,1.4469497,1
4.4323697,3.489427,1
3.9209533,2.363544,1
3.6856782,2.1125932,1
4.072133,2.7530355,3
4.035595,2.8099887,1
4.633838,3.7353494,1
3.4367306,1.5812027,1
4.1702695,2.9833858,1
3.2202792,1.230395,2
4.207176,3.0405893,4
3.7772653,2.3337612,3
3.7366476,2.2269604,1
3.877682,2.3650527,1
3.243274,1.1819087,4
4.361195,3.3210278,3
3.2073905,1.2768242,4
3.8737779,2.3957982,4
3.342175,1.5010315,1
3.70458,2.1091893,1
3.7164466,2.148391,1
3.492435,1.7177529,1
3.72051,1.9574221,4
3.8587773,2.351042,2
4.6769943,3.8709474,1
3.440858,1.7308371,1
4.017838,2.7630525,1
3.9584413,2.5932765,2
3.8406265,2.3999014,1
4.322637,3.4260786,1
4.4282675,3.4326289,1
3.6455197,1.9925767,2
3.843356,2.375636,1
4.4780025,3.533497,1
3.4287994,1.6127809,4
4.6001334,3.6837175,1
3.9599001,2.5969453,2
3.3198404,1.3623816,1
4.0010223,2.6715112,1
4.2545056,3.0376778,1
3.570887,2.034012,1
3.888483,2.4648576,1
3.9646041,2.6366758,1
4.0843797,2.7434552,1
3.5218012,1.7579031,3
4.425242,3.4843497,1
3.6651108,2.061665,1
3.8678255,2.3639045,1
4.410705,3.3198476,1
4.217644,3.0428183,2
3.7748556,2.190236,1
4.0072474,2.6872983,3
3.655082,2.0647483,1
4.1238475,2.8807437,1
4.0059824,2.7303398,1
4.062994,2.7995021,1
3.053145,0.97048104,1
4.21682,3.1605968,1
3.708403,1.9470938,3
3.9863713,2.6392603,1
3.7888691,2.287084,1
3.5493844,1.9840318,4
3.8906353,2.4496043,1
3.9935858,2.5191178,1
4.0822277,2.6320088,1
3.8538353,2.448184,4
3.7300878,2.0388007,3
3.6186411,1.8388412,1
3.2179163,1.4210548,1
3.5594523,1.8924652,1
3.6631093,2.1496136,2
3.5622933,1.7131377,1
4.452428,3.461453,1
3.582699,1.9299343,4
4.5907817,3.6406639,1
4.05574,2.53937,1
3.9125657,2.482421,3
3.8065085,2.299317,1
3.9116557,2.495214,1
3.6185775,2.0020192,2
3.6680632,1.8940227,3
4.3245993,3.154027,1
4.09299,2.677575,1
4.5118513,3.5272791,1
3.7090397,1.98784,1
4.01502,2.548528,2
3.991762,2.5777638,1
3.1367915,0.96178627,1
3.7058032,1.9191759,4
3.953419,2.4856367,1
3.558014,1.8573452,1
3.6432095,2.0465047,1
3.1581059,0.98148024,1
3.670643,1.9580374,1
4.2197604,2.8938837,4
4.5329146,3.6875656,4
3.3580198,1.4234498,4
3.5690424,1.9682493,4
3.6679206,2.073835,4
3.5760522,1.749717,1
3.8357491,2.2583447,1
4.0056815,2.6635578,1
4.153933,2.8278112,2
4.013009,2.7271843,1
4.4676785,3.5683358,1
3.6650014,2.0874364,2
3.38657,1.375517,1
4.095906,2.714867,2
3.527759,1.746017,1
4.4797993,3.3832746,1
4.2645936,3.1673305,1
3.6064885,1.9754744,4
3.9029655,2.3684912,1
4.5734706,3.7221942,1
3.3126853,1.4237424,1
4.58047,3.6581929,1
3.4913754,1.7951808,2
3.9634728,2.4919815,3
3.9521873,2.5377684,1
3.3903146,1.5306574,4
4.1431684,2.8305168,1
3.6406624,1.9014857,1
3.8010178,2.2174647,1
4.2038827,2.96905,2
3.7549093,2.150752,1
3.1498864,1.0585276,1
3.6957128,2.020396,1
3.885241,2.455615,1
3.905832,2.3750837,1
4.439185,3.4185386,2
3.5348282,1.8296244,4
3.7227132,2.1582623,1
4.1553636,2.9106064,4
4.2194195,2.967126,1
4.6946793,3.819009,1
4.054205,2.5070672,3
4.418475,3.3812325,1
3.8926425,2.4225261,1
4.3442903,3.164096,3
3.6072235,1.9640745,1
3.693822,2.0024564,1
3.774491,2.1861799,1
4.4380226,3.496552,3
3.3048346,1.2616148,1
3.134612,0.99526274,1
3.4590402,1.4275097,1
4.2136626,2.988201,1
3.2678525,1.3042414,1
3.8904195,2.4213107,2
4.347903,3.2277026,3
4.4621787,3.3978515,1
4.431259,3.508087,4
3.4414895,1.5770915,1
4.4280596,3.3216717,1
3.8190844,2.2607343,1
4.1264567,2.86331,1
3.8367226,2.261634,2
3.254846,1.1651313,1
3.3753088,1.5042793,1
3.5969765,1.9817951,1
4.4946938,3.4622688,3
4.5643706,3.6908875,1
3.6356747,1.925281,1
4.3267117,3.2106733,1
3.5558908,1.7495658,1
3.3863797,1.5475045,1
4.219873,2.9766996,1
4.24525,3.0374284,1
3.7394042,2.125397,4
4.3760533,3.2806523,1
3.5253427,1.7223371,1
4.3764467,3.1247633,1
4.3307385,3.219844,2
3.706795,1.9971061,1
4.4196663,3.3931735,1
3.0573773,0.87962383,1
4.4305925,3.4100375,3
3.629212,1.9774961,1
4.0541697,2.6607375,3
3.7885747,2.2740479,1
3.7348588,1.8971791,1
4.193961,2.9597175,1
4.0906897,2.824521,1
4.2004395,2.9391527,1
4.1919208,2.9331417,1
4.377264,3.3113387,1
3.438761,1.5723888,1
3.8100772,2.2106543,4
3.7164543,2.0405262,1
4.5445657,3.3784277,3
4.0372577,2.5618973,1
3.8835862,2.3066988,2
4.389976,3.229065,1
4.033804,2.5499947,4
4.3954983,3.3027,1
4.1264734,2.6913147,1
3.4224072,1.4664645,4
3.2966948,1.2203301,1
4.2204227,2.9653175,1
3.6394038,1.8328965,1
3.6023595,1.9221756,3
3.8858838,2.3813465,1
4.294802,3.0524924,1
3.4457104,1.488034,1
3.8661015,2.3288226,1
4.172684,2.7772937,1
3.653041,1.9614726,1
4.2785687,3.0717845,1
4.2316904,2.9517624,4
3.98567,2.5255969,1
4.216203,2.946761,1
3.9345472,2.4473152,1
3.8182662,2.2001457,1
3.8158734,2.1560657,1
4.4149456,3.1772814,3
4.009871,2.5952122,3
3.8541262,2.2727728,2
3.3971858,1.4681488,3
3.761398,2.1334088,1
3.8928065,2.3794143,4
3.9388297,2.375924,1
3.583238,1.7576445,1
3.6474721,1.845566,1
4.2464757,2.9933417,1
3.5494645,1.672317,2
4.1125407,2.7530103,1
4.3155904,3.136403,1
4.3821206,3.3257477,1
3.7014165,1.9762278,4
3.4029553,1.4028656,1
3.1788137,1.0303531,1
3.5029924,1.6331302,1
4.5987773,3.7475526,1
4.498372,3.4549377,1
3.5469828,1.7494788,2
4.0800896,2.5743144,1
4.0910635,2.7726247,4
4.454342,3.4460042,1
4.115214,2.808095,3
4.550721,3.3675723,2
3.8179283,2.1715333,1
4.3977757,3.2395825,1
4.3013577,3.0406399,4
3.7586846,2.0875754,1
3.6960094,2.0044289,1
3.742542,2.0996907,1
4.301297,3.1125622,2
4.0092506,2.5984218,1
3.8501956,2.2827327,1
4.06257,2.6611428,1
4.750889,3.9228995,1
4.234955,2.9233215,1
3.5417602,1.7440612,1
4.563092,3.4956653,1
4.1155367,2.7642436,1
3.6139245,1.8237777,1
3.92634,2.399188,1
3.4479403,1.4778512,1
4.3239365,3.0053494,1
3.6481206,1.9497484,1
4.1769733,2.866996,1
4.4074435,3.2468843,1
3.8358376,2.3392274,1
4.636962,3.5614917,3
3.340631,1.2516265,1
4.583134,3.6727998,4
3.801803,2.147859,1
4.7251244,3.8730972,4
4.441039,3.3374693,4
3.8342116,2.312891,1
4.3499346,3.1506512,1
4.5494814,3.430446,1
3.6439452,1.9258415,1
3.9526553,2.4778447,1
4.4618034,3.3216937,1
3.723078,1.9965342,1
3.6671643,1.9320463,2
4.6159763,3.7103841,4
3.360859,1.398001,1
3.7160456,2.0082998,1
4.354886,3.2412996,1
3.1866217,0.95265025,2
4.272836,3.0804436,1
3.5649295,1.7929399,1
3.727201,2.024076,2
3.4702656,1.4903061,2
4.459793,3.4126854,2
3.6453803,1.8571477,1
4.624523,3.7426102,1
4.4773207,3.3113027,1
4.387113,3.1788104,4
3.909796,2.4563506,1
4.0134516,2.5626056,1
4.015886,2.5606434,1
4.3309546,2.9865453,1
4.3689833,2.9337196,4
4.218296,2.8777719,2
4.442782,3.2570066,1
4.0071497,2.517922,2
3.6837566,2.0987444,1
4.2931924,2.9694116,1
3.7706592,2.161507,3
4.269971,2.9466586,4
4.341235,2.9682746,3
3.8718448,2.195961,4
4.1088276,2.6349218,1
4.307419,3.0882978,1
4.475679,3.3851476,1
3.9017823,2.376131,1
4.4112577,3.2813728,1
4.9431276,4.1042895,1
4.169119,2.7964945,1
3.9846888,2.5776806,1
4.8540487,3.9733784,1
4.068408,2.580392,2
4.0329247,2.5320103,1
3.7537577,1.9975239,1
4.494813,3.4343193,4
3.5075963,1.6335285,2
4.5932856,3.6149747,4
4.1937447,2.8736136,1
3.9535244,2.3490355,1
3.6506581,1.8474385,1
4.435965,3.3456552,1
3.6060083,1.7591491,1
3.7403543,1.9861473,1
4.263287,3.0218065,1
3.4657438,1.4213332,1
3.3029008,1.1538646,3
4.151253,2.8605437,1
3.6215415,1.8267298,1
4.40639,3.1279085,1
3.930922,2.4165056,1
3.7800944,1.9652975,1
3.49846,1.5516146,1
4.549557,3.5628123,1
3.5814056,1.717609,1
4.1761384,2.797626,1
4.4613514,3.3285763,1
3.9253507,2.2895057,1
3.661396,1.8206425,4
3.3979566,1.367517,2
3.7999394,2.2359614,1
4.4000225,3.258173,4
4.114259,2.6120007,1
3.6684182,1.9705143,1
3.7863934,2.0064166,1
4.268668,2.9481416,4
4.1636605,2.8599768,4
4.058144,2.7073746,1
3.818076,2.2101538,4
3.632822,1.9136704,1
4.5418415,3.612622,1
3.3453832,1.3167878,2
4.379381,3.0858753,1
3.125191,0.91040546,2
3.526775,1.5709349,1
3.5901294,1.7926873,4
3.7925386,2.038525,1
3.6921258,1.8940549,1
4.27947,3.1379766,2
4.605815,3.511372,4
3.6458175,1.8409591,1
3.9928052,2.4156718,4
4.2033935,2.7844846,1
3.9391294,2.2166288,4
4.5771046,3.5107367,1
4.1829686,2.9858875,2
3.95696,2.5255322,1
4.914924,4.0134163,1
3.418018,1.4676076,1
4.3086333,3.0492322,1
3.4092636,1.5460174,2
3.5644562,1.6652907,1
4.692061,3.6206548,1
4.0539265,2.5285325,3
3.4458442,1.5371485,4
4.534605,3.3555367,1
3.5633414,1.8852072,4
4.1932797,2.9232745,1
3.898709,2.2694602,1
3.458399,1.5644565,1
4.179476,2.926124,1
3.9405231,2.3139803,1
3.496546,1.5876713,1
3.8381903,2.3197012,3
4.200883,2.9196842,1
3.329229,1.339192,2
4.142915,2.558217,1
3.587954,1.9877349,1
4.030577,2.6227865,1
3.4610476,1.5497748,4
4.2844706,3.070873,1
4.220116,2.8385506,1
4.7836947,3.8727736,4
4.3018165,3.1402473,4
3.819313,2.2655354,1
4.22,2.9372606,4
3.4672124,1.6849818,1
4.450824,3.3456874,1
3.4984872,1.5461023,1
4.499071,3.3287978,1
3.7666771,1.9305878,4
3.799189,2.0585313,1
3.6690733,1.7907312,1
4.6314435,3.5788903,4
4.389499,3.2246873,1
4.2040367,2.8178945,1
3.820759,2.1910236,1
4.5706534,3.5754411,3
3.5106518,1.5786833,1
4.5119467,3.3409538,1
3.9451787,2.3247035,1
4.3878536,3.0956452,1
4.2080116,2.86357,1
4.883676,4.0323124,3
3.8501306,2.0423298,1
4.2216444,2.883174,1
4.010451,2.54992,1
3.9624312,2.3543036,3
4.1460342,2.7590187,1
4.1261587,2.6822379,3
3.4740582,1.4827611,1
4.262635,2.9716797,3
4.5910916,3.5480886,1
3.2424715,1.2628024,1
4.063335,2.6362352,1
3.5930688,1.4599983,4
3.5134594,1.490371,1
3.3365557,1.2045802,4
4.6284413,3.6513398,1
4.177518,2.7946117,1
3.5657568,1.7301911,1
3.6569874,1.8036916,4
4.1419244,2.5920024,1
3.3568149,1.3093568,1
3.512856,1.5204091,1
4.160027,2.6271846,4
4.150968,2.642773,1
4.3805294,3.2008815,4
4.255535,2.765398,1
3.8462858,2.1328716,1
3.5849042,1.6867484,1
4.8174343,3.8711162,1
4.065035,2.6083727,1
3.6052747,1.8185042,2
3.5613139,1.6064253,1
3.8613486,2.2708821,1
4.312445,3.1749775,1
4.015696,2.368251,2
